category,articuls,new_price,old_price,vin
Стекло фары противотуманной левой б/у,900630199,43.0,54.0,WBAEY71040FT10510;
Стекло фары противотуманной левой б/у,900630198,36.0,45.0,WBAAM11000CA01838;
Стекло фары противотуманной правой б/у,900533660,36.0,45.0,WBAAP31050JL10877;
Стекло фары противотуманной правой б/у,900630194,48.0,60.0,WBAAX51090PD30741;
Стекло фары противотуманной правой б/у,900564882,48.0,60.0,WBAAW11090JV12662;
Стекло фары противотуманной правой б/у,900630195,43.0,54.0,WBAAM11000CA01838;
Стекло форточки двери задней левой б/у,53852676,60.0,75.0,WBAAP71020PP15129;
Стекло форточки двери задней левой б/у,53680966,60.0,75.0,WBAAX51070PD37249;
Стекло форточки двери задней левой б/у,53360097,42.0,60.0,WBAEN11020PB21678;
Стекло форточки двери задней левой б/у,54053657,51.0,60.0,WBAAM51040EZ42881;
Стекло форточки двери задней правой б/у,53852674,60.0,75.0,WBAAP71020PP15129;
Стекло форточки двери задней правой б/у,53487904,42.0,60.0,WBAEN11020PB20823;
Стекло форточки двери задней правой б/у,53680970,60.0,75.0,WBAAX51070PD37249;
Стекло форточки двери задней правой б/у,52657273,21.0,30.0,WBAAP71040PP26276;
Стекло форточки двери задней правой б/у,54053561,51.0,60.0,unknown_vin
Стойка подвески передняя левая б/у,54007590,178.0,210.0,WBAEN11070PB04276;
Стойка подвески передняя левая б/у,53952349,168.0,210.0,WBAAM11020JM43481;
Стойка подвески передняя левая б/у,53977619,144.0,180.0,WBAAY31090KP11940;
Стойка подвески передняя левая б/у,53767145,178.0,210.0,WBAAP31060JL15764;
Стойка подвески передняя левая б/у,54041182,140.0,165.0,WBAAL31040FH14142;
Стойка подвески передняя левая б/у,53950065,168.0,210.0,WBAAT51090FW02266;
Стойка подвески передняя левая б/у,53667287,144.0,180.0,unknown_vin
Стойка подвески передняя левая б/у,53373360,178.0,210.0,WBAEU71010FM60215;
Стойка подвески передняя левая б/у,54015328,178.0,210.0,WBAAX51070PD30737;
Стойка подвески передняя левая б/у,53997149,168.0,210.0,WBAEV11020KK50028;
Стойка подвески передняя левая б/у,53251178,168.0,210.0,WBAEN11070PB21403;
Стойка подвески передняя левая б/у,53857490,132.0,165.0,WBAAY310X0CK12638;
Стойка подвески передняя левая б/у,54013739,178.0,210.0,WBAEV11030KK52385;
Стойка подвески передняя левая б/у,53940036,178.0,210.0,WBAAR110X0JL50516;
Стойка подвески передняя левая б/у,54040564,168.0,210.0,WBAAP31020JL06365;
Стойка подвески передняя левая б/у,53933674,144.0,180.0,WBAAY710X0FZ55807;
Стойка подвески передняя левая б/у,53388745,52.0,75.0,WBAAX51090PD41304;
Стойка подвески передняя левая б/у,53593581,84.0,105.0,WBAAP31030JL04673;
Стойка подвески передняя левая б/у,54030770,178.0,210.0,unknown_vin
Стойка подвески передняя левая б/у,53871441,168.0,210.0,WBAAP71030PP31212;
Стойка подвески передняя левая б/у,53597717,72.0,90.0,WBAEV11060KK70878;
Стойка подвески передняя левая б/у,52756461,189.0,210.0,WBAEZ51090KS64245;
Стойка подвески передняя левая б/у,52757889,189.0,210.0,WBAAY31050KP20005;
Стойка подвески передняя левая б/у,53888087,132.0,165.0,WBAAP71060PP02111;
Стойка подвески передняя левая б/у,53861858,132.0,165.0,WBAAL11080JN35634;
Стойка подвески передняя левая б/у,54074524,189.0,210.0,unknown_vin
Стойка подвески передняя левая б/у,54012907,216.0,240.0,WBAAR510X0JF91664;
Стойка подвески передняя левая б/у,54015505,189.0,210.0,WBAAT510X0FW34742;
Стойка подвески передняя левая б/у,52755936,189.0,210.0,WBAAT51070FW11225;
Стойка подвески передняя левая б/у,53943977,204.0,240.0,unknown_vin
Стойка подвески передняя левая б/у,54057782,216.0,240.0,WBAAM11070JM50250;
Стойка подвески передняя левая б/у,53943266,162.0,180.0,unknown_vin
Стойка подвески передняя левая б/у,53868763,84.0,105.0,WBAEY71040FT10510;
Стойка подвески передняя левая б/у,53575665,216.0,240.0,WBAAX51080PD34702;
Стойка подвески передняя левая б/у,53575109,243.0,270.0,unknown_vin
Стойка подвески передняя левая б/у,54011132,189.0,210.0,WBAAP31030JL14989;
Стойка подвески передняя левая б/у,52757154,162.0,180.0,unknown_vin
Стойка подвески передняя левая б/у,54011131,189.0,210.0,WBAAP31030JL14989;
Стойка подвески передняя левая б/у,54098559,189.0,210.0,WBAAT51050FW18108;
Стойка подвески передняя левая б/у,53914414,108.0,135.0,unknown_vin
Стойка подвески передняя левая б/у,54095140,189.0,210.0,WBAAT51000FW28044;
Стойка подвески передняя левая б/у,53635228,72.0,90.0,WBAEX51040PP70560;
Стойка подвески передняя левая б/у,53941151,168.0,210.0,WBAAW11090JV12662;
Стойка подвески передняя левая б/у,54006369,178.0,210.0,WBAAP71000PN45918;
Стойка подвески передняя левая б/у,52356796,132.0,165.0,unknown_vin
Стойка подвески передняя левая б/у,54040309,168.0,210.0,WBAEY71080KS59827;
Стойка подвески передняя левая б/у,53594572,72.0,90.0,WBAAT51080FW38126;
Стойка подвески передняя левая б/у,53846251,84.0,105.0,WBAAT51030FW23758;
Стойка подвески передняя левая б/у,53907875,178.0,210.0,WBAAP31080JL01977;
Стойка подвески передняя левая б/у,53936468,168.0,210.0,unknown_vin
Стойка подвески передняя левая б/у,53865381,168.0,210.0,unknown_vin
Стойка подвески передняя правая б/у,53373352,178.0,210.0,WBAEU71010FM60215;
Стойка подвески передняя правая б/у,53767146,178.0,210.0,WBAAP31060JL15764;
Стойка подвески передняя правая б/у,53952375,168.0,210.0,WBAAM11020JM43481;
Стойка подвески передняя правая б/у,54007852,178.0,210.0,WBAEN11070PB04276;
Стойка подвески передняя правая б/у,53997157,168.0,210.0,WBAEV11020KK50028;
Стойка подвески передняя правая б/у,54013031,178.0,210.0,WBAEV11030KK52385;
Стойка подвески передняя правая б/у,53871487,144.0,180.0,WBAAP71030PP31212;
Стойка подвески передняя правая б/у,53940041,178.0,210.0,WBAAR110X0JL50516;
Стойка подвески передняя правая б/у,53933675,144.0,180.0,WBAAY710X0FZ55807;
Стойка подвески передняя правая б/у,53294594,132.0,165.0,WBAAX31010PG30651;
Стойка подвески передняя правая б/у,53373817,178.0,210.0,WBAAY31090KP04681;
Стойка подвески передняя правая б/у,53943978,204.0,240.0,unknown_vin
Стойка подвески передняя правая б/у,53796392,765.0,900.0,WBAEX51030PP73028;
Стойка подвески передняя правая б/у,52757832,189.0,210.0,WBAAY31050KP20005;
Стойка подвески передняя правая б/у,52756453,189.0,210.0,WBAEZ51090KS64245;
Стойка подвески передняя правая б/у,53861859,132.0,165.0,WBAAL11080JN35634;
Стойка подвески передняя правая б/у,54074588,216.0,240.0,WBAAX510X0PD35897;
Стойка подвески передняя правая б/у,54012501,216.0,240.0,WBAAR510X0JF91664;
Стойка подвески передняя правая б/у,54015174,189.0,210.0,WBAAT510X0FW34742;
Стойка подвески передняя правая б/у,52755901,189.0,210.0,WBAAT51070FW11225;
Стойка подвески передняя правая б/у,54057727,243.0,270.0,WBAAM11070JM50250;
Стойка подвески передняя правая б/у,54058512,216.0,240.0,WBAAP31010EJ61408;
Стойка подвески передняя правая б/у,53575121,243.0,270.0,unknown_vin
Стойка подвески передняя правая б/у,53575637,216.0,240.0,WBAAX51080PD34702;
